story,url,title,descr 
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180900.shtml,Лига чемпионов. Робин ван Перси пройдет обследование,Главный герой встречи «Манчестер Юнайтед» – «Олимпиакос» Робин ван Перси получил травму в концовке матча и покинул поле на носилках.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180875.shtml,Лига чемпионов. Уэйн Руни: «Мы были обязаны вернуть долг себе и болельщикам»,Нападающий «Манчестер Юнайтед» Уэйн Руни ассоциирует выход своей команды в 1/4 финала Лиги чемпионов с переменами к лучшему.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180872.shtml,Лига чемпионов. Мичел: «Было больно смотреть на игроков в раздевалке»,Испанский наставник «Олимпиакоса» Мичел выделил стража ворот «МЮ» Давида де Хеа главным виновником вылета своего клуба на стадии 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180866.shtml,Лига чемпионов. Дэвид Мойес: «В «МЮ» я пришел надолго»,"Крупной победой над «Олимпиакосом» «МЮ» вернул долг болельщикам за разгромное поражение от «Ливерпуля», считает наставник манкунианцев Дэвид Мойес."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180857.shtml,Лига чемпионов. Юрген Клопп: «Мои ребята всегда сражаются как волки»,"Наставник «Боруссии» Юрген Клопп рад выходу в четвертьфинал Лиги чемпионов, где выступят, по его словам, лишь самые сливки европейского футбола."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180848.shtml,Лига чемпионов. У Томаша Губочана серьезное рассечение,"Несмотря на серьезное повреждение, защитник «Зенита» Томаш Губочан не хотел оставлять команду в меньшинстве и рвался обратно на поле."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180844.shtml,"Лига чемпионов. Сергей Семак: «Могли пройти дальше, если б не результат дома»","Дортмундцы не позволили «Зениту» всерьез претендовать на выход в следующий раунд Лиги чемпионов, заявил и.о. главного тренера петербуржцев Сергей Семак."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180755.shtml,Запела душа. «Зенит» победил в Дортмунде,"Сине-бело-голубые покинули самый престижный турнир Старого Света, но громко хлопнули дверью, обыграв действующего финалиста Лиги чемпионов на его поле. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180737.shtml,Грудь в крестах. «Манчестер Юнайтед» вышел в четвертьфинал,Хет-трик Робина ван Перси принес «Манчестер Юнайтед» крупную победу над «Олимпиакосом» в ответном матче 1/8 финала Лиги чемпионов – 3:0. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180664.shtml,"Лига чемпионов. «Боруссия» пробилась в 1/4 финала, уступив «Зениту» дома","В ответном матче 1/8 финала Лиги чемпионов «Зенит» громко хлопнул дверью, переиграв в действующего финалиста турнира – дортмундскую «Боруссию» (2:1). ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180652.shtml,Лига чемпионов. «Манчестер Юнайтед» вышел в четвертьфинал,Хет-трик Робина ван Перси принес победу «Манчестер Юнайтед» крупную победу над «Олимпиакосом» в ответном матче 1/8 финала Лиги чемпионов – 3:0. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4180528.shtml,Лига чемпионов. Вячеслав Малафеев дебютирует в этом сезоне матчем с «Боруссией»,Стали известны стартовые составы «Зенита» и дортмундской «Боруссии» на ответный матч 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179828.shtml,Лига чемпионов. «Боруссия» – «Зенит»: перед матчем,В ответном поединке 1/8 финала Лиги чемпионов «Зенит» под руководством Сергея Семака постарается совершить чудо и крупно обыграть «Боруссию» в Дортмунде. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179690.shtml,"Лига чемпионов. Мичел: «Не могу смотреть, как Мойес страдает»","Главный тренер «Олимпиакоса» Мичел в курсе, какая ситуация царит в «Манчестер Юнайтед», но снисхождения англичанам ждать не приходится. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179680.shtml,Лига чемпионов. Дэвид Мойес: «После матча болельщики будут гордиться нами»,"Наставник «МЮ» Дэвид Мойес не смог пообещать выхода в четвертьфинал Лиги чемпионов, но заверил, что ради цели команда полностью выложится на поле. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179581.shtml,Лига чемпионов. Криштиану Роналду вышел на четвертое место в списке бомбардиров «Реала»,"Нападающий «Реала» Криштиану Роналду с помощью дубля в ворота «Шальке» опередил легендарного венгра Ференца Пушкаша, заодно обновив личный бомбардирский рекорд в Лиге чемпионов."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179554.shtml,Лига чемпионов. Йенс Келлер: «Бавария» слегка сильнее «Реала»,"После разгрома в первом матче 1/8 финала Лиги чемпионов и поражения во втором наставник «Шальке» Йенс Келлер подчеркнул, что его подопечные все равно выглядели достойно."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179543.shtml,Лига чемпионов. Карло Анчелотти: «К игре с «Барселоной» подходим в отличной форме»,"«Реал» профессионально отнесся к ответному матчу 1/8 финала Лиги чемпионов с «Шальке», заявил главный тренер мадридцев Карло Анчелотти."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179531.shtml,"Лига чемпионов. Роберто Манчини: «Не понимаю, что пошло не так»",После ответной схватки с «Челси» в матче 1/8 финала Лиги чемпионов рулевой «Галатасарая» Роберто Манчини посетовал на пропущенный в дебюте гол.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179524.shtml,Лига чемпионов. Жозе Моуринью: «Челси» будет полезно сразиться с одним из лучших клубов Европы»,Наставник «Челси» Жозе Моуринью похвалил своих футболистов за компактную и надежную игру в ответном матче 1/8 финала Лиги чемпионов против «Галатасарая».
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179509.shtml,Начо-мэн. Что получил «Реал» от матча с «Шальке»,"Новый рекорд Роналду, травма Хесе и безудержный Начо – а казалось бы, что интересного может случиться в ответной игре после 6:1 в Гельзенкирхене."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179253.shtml,Лига чемпионов. «Челси» переиграл «Галатасарай» и пробился в четвертьфинал,"Команда Жозе Моуринью на классе разобралась с чемпионом Турции на «Стэмфорд Бридж», забив сопернику два безответных гола."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179319.shtml,Лига чемпионов. «Реал» обыграл «Шальке» и вышел в четвертьфинал,Исход противостояния между «Реалом» и «Шальке» был ясен еще после первой встречи на «Велтинс-Арене». В ответной игре «сливочные» лишь подтвердили свой высокий класс.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179271.shtml,«Бенфика» выбила «Сити» из молодежной Лиги чемпионов,В четвертьфинальном матче молодежной Лиги чемпионов «Бенфика» оказалась сильнее «Манчестер Сити» – 2:1.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179220.shtml,"Дрог, нули. «Челси» на классе выбил «Галатасарай»","Дидье Дрогба вернулся на «Стэмфорд Бридж», чтобы не помешать своей бывшей команде пробиться в четвертьфинал Лиги чемпионов."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179213.shtml,«Барселона» обыграла «Арсенал» в 1/4 финала молодежной Лиги чемпионов,В матче 1/4 финала молодежной Лиги чемпионов «Барселона» на своем поле нанесла поражение «Арсеналу» – 4:2.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179201.shtml,"Лига чемпионов. «Реал» выставил на матч с «Шальке» Начо, Морату и Хесе",Стали известны стартовые составы «Реала» и «Шальке» на ответный матч 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179193.shtml,Лига чемпионов. В атаке «Челси» с первых минуты сыграет Самюэль Это’О,Стали известны стартовые составы «Челси» и «Галатасарая» на ответный матч 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4179167.shtml,Лига чемпионов. Юрген Клопп: «Победа в Питере – только первый тайм»,"Наставник «Боруссии» Юрген Клопп отметил, что его команда подходит к ответному поединку с «Зенитом» с полной концентрацией. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4178442.shtml,Лига чемпионов. «Зенит» отправился на матч с «Боруссией» без Андрея Аршавина и Кристиана Ансальди,Исполняющий обязанности главного тренера «Зенита» Сергей Семак взял в Дортмунд 19 футболистов на ответный матч 1/8 финала Лиги чемпионов против «Боруссии».
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4178476.shtml,"Лига чемпионов. Дидье Дрогба: «Могу не праздновать гол, но если победим, я буду счастлив»",Форвард «Галатасарая» Дидье Дрогба рассказал о своих ощущениях перед матчем со своим бывшим клубом – «Челси» в рамках 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4178309.shtml,Лига чемпионов. Жозе Моуринью: «Однажды Дрогба должен вернуться»,Наставник «Челси» Жозе Моуринью не исключил возможности возвращения ивуарийского форварда Дидье Дрогба в стан «синих».
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4177616.shtml,Лига чемпионов. Карим Бензема не сыграет с «Шальке»,"Форвард «Реала» Карим Бензема из-за травмы не сыграет в ответной встрече Лиги чемпионов с «Шальке», но, вероятно, успеет восстановиться к воскресному Класико."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4177228.shtml,Лига чемпионов. Роберт Левандовский: «С «Зенитом» нужно держать ухо востро»,"Форвард «Боруссии» Роберт Левандовский уверен, что поражение от Мёнхенгладбаха не выбьет его команду из колеи перед встречей с «Зенитом» в Лиге чемпионов. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4177185.shtml,"Лига чемпионов. Дидье Дрогба: «Думаю, могу рассчитывать на теплый прием»","Форвард «Галатасарая» Дидье Дрогба уверен, что поклонники «Челси» тепло встретят его в ответном матче 1/8 финала Лиги чемпионов. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4172794.shtml,Лига чемпионов. Роберт Левандовский вернулся в строй,"Форвард дортмундской «Боруссии» Роберт Левандовский, пропустивший последнюю игру своей команды, полностью восстановился, заявил главный тренер «шмелей» Юрген Клопп."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171756.shtml,Лига чемпионов. Хави: «Мы снова стали той самой «Барсой»,"Полузащитник «Барселоны» Хави после ответного матча 1/8 финала Лиги чемпионов с «Манчестер Сити» заявил, что его команда вышла на прежний уровень игры."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171736.shtml,Лига чемпионов. Венсан Компани: «В следующем году нам бояться некого»,"Новое поражение от «Барселоны» лишь добавит уверенности футболистам «Манчестер Сити», заявил капитан «горожан» Венсан Компани."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171641.shtml,Лига чемпионов. Лоран Блан: «Остались на плаву благодаря Сиригу»,"Крупная победа над «Байером» в первом матче 1/8 финала Лиги чемпионов помешала «ПСЖ» убедительно выступить в ответной встрече, считает наставник парижан Лоран Блан."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171638.shtml,"Лига чемпионов. Сами Хююпя: «Надеюсь, все видели, что мы показали хорошую игру»","Футболистам «Байера» не придется стыдиться за свое выступление в текущей Лиге чемпионов, уверен главный тренер немецкой команды Сами Хююпя."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171617.shtml,"Лига чемпионов. Ассистент Мануэля Пеллегрини: «Не думаю, что выход двух форвардов что-то изменил бы»","Проект «Манчестер Сити» только начинает развиваться, заявил помощник главного тренера «горожан» Рубен Коусильяс после поражения от «Барселоны»."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171613.shtml,"Лига чемпионов. Херардо Мартино: «Возможно, с другими грандами будем играть так же, как с «Сити»","«Барселона» испытывала определенный дискомфорт в ответном матче 1/8 финала Лиги чемпионов с «Манчестер Сити», признался наставник хозяев Херардо Мартино."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171587.shtml,Чили без остроты. Почему Пеллегрини – главный виновник неудачи «Манчестер Сити»,Поражение от «Барселоны» в первом матче ничему не научило наставника «горожан» – в ответной игре «Манчестер Сити» вновь проиграл и вылетел из Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171411.shtml,Лига чемпионов. «Барселона» обыграла «Манчестер Сити» и вышла в четвертьфинал,"Манкунианцы больше часа лелеяли надежду пробиться в 1/4 Лиги чемпионов, но ошибка Лескотта и гол Месси поставили крест на дальнейшем участии «Сити» в турнире."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171344.shtml,Лига чемпионов. «ПСЖ» снова обыграл «Байер» и вышел в четвертьфинал,"Чемпион Франции «ПСЖ» квалифицировался в четвертьфинал, переиграв в Париже леверкузенский «Байер» со счетом 2:1."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171291.shtml,Задравши нос. «ПСЖ» беспардонно выбил «Байер»,Чемпион Франции в рабочем режиме раскатал Леверкузен на «Парк де Прэнс» и официально оформил выход в четвертьфинал Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171271.shtml,"Лига чемпионов. Златан Ибрагимович сыграет против «Байера», несмотря на результат первого матча",Стали известны стартовые составы «Барселоны» и «Манчестер Сити» на ответный матч 1/8 финала Лиги чемпионов. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171268.shtml,Лига чемпионов. «Сити» сыграет против «Барселоны» с одним нападающим,Стали известны стартовые составы «Барселоны» и «Манчестер Сити» на ответный матч 1/8 финала Лиги чемпионов. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4171110.shtml,Лига чемпионов. Джордж Веа: «Пусть игроки «Милана» лучше в приставку играют»,"Легендарный игрок «Милана» Джордж Веа вновь испортил себе настроение, посмотрев игру «россонери» против «Атлетико» в Лиге чемпионов. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170927.shtml,Чемпионат Испании. Хави: «Сити» может забыть о подписании Месси»,"Полузащитник «Барселоны» Хави уверен, что лидер сине-гранатовых Лионель Месси не покинет столицу Каталонии ни за какие деньги. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170818.shtml,Лига чемпионов. УЕФА накажет «Баварию» за гомофобный баннер,"Союз европейских футбольных ассоциаций начал дисциплинарное расследование в связи с оскорбительным баннером, вывешенным во время поединка мюнхенцев с «Арсеналом»."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170665.shtml,Лига чемпионов. Ответная игра 1/8 финала – время Лионеля Месси,"Как утверждает статистика, на этой стадии лидер «Барселоны» всегда демонстрирует яркую и результативную игру."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170648.shtml,"Лига чемпионов. Франц Беккенбауэр: «Бавария» становится скучной, как и «Барселона»",Легенда немецкого футбола Франц Беккенбауэр призывает игроков «Баварии» чаще предпринимать рискованные действия на поле.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170400.shtml,Лига чемпионов. Венсан Компани: «Многое решит первый гол» ,Защитник «Манчестер Сити» Венсан Компани в преддверии ответной игры с «Барселоной» призвал своих партнеров по команде поверить в возможность победы.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170287.shtml,Лига чемпионов. Тибо Куртуа: «Способны обыграть даже «Баварию»,Голкипер мадридского «Атлетико» Тибо Куртуа после выхода в четвертьфинал Лиги чемпионов поверил в способность команды на подвиги.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170224.shtml,Лига чемпионов. Кларенс Зеедорф: «Милану» не хватало боевого духа»,"Главный тренер «Милана» Кларенс Зеедорф после вылета из Лиги чемпионов посетовал, что его подопечные начинают играть хуже, когда уступают в счете."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170218.shtml,Лига чемпионов. Диего Симеоне: «Такое не забывается»,"Главный тренер «Атлетико» Диего Симеоне заявил, что его подопечные показали себя с лучшей стороны в противостоянии с «Миланом»."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170205.shtml,Лига чемпионов. Арсен Венгер: «Могли выбить «Баварию» из турнира»,Главный тренер «Арсенала» Арсен Венгер назвал удаление Войцеха Шченсного в первой игре ключевым событием противостояния с «Баварией».
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170199.shtml,Лига чемпионов. Хосеп Гвардиола: «Дело было сделано уже в первом тайме»,Главный тренер мюнхенской «Баварии» Хосеп Гвардиола остался доволен игрой своих подопечных в ответной встрече с лондонским «Арсеналом».
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170181.shtml,Коста – лом. Почему этот «Атлетико» не сломать,"Ответная игра против «Милана» еще больше убедила в том, что «Атлетико» в этом сезоне под силу разорвать любого соперника."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4170182.shtml,Друг всегда уступить готов. «Бавария» вышла в четвертьфинал,"Голы двух приятелей Бастиана Швайнштайгера и Лукаса Подольски обеспечили ничью в матче «Баварии» и «Арсенала», которая более чем устроила мюнхенский клуб."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4169990.shtml,«Бавария» сыграла вничью с «Арсеналом» и вышла в четвертьфинал,В ответном матче 1/8 финала Лиги чемпионов «Бавария» и «Арсенал» не смогли выявить сильнейшего и зафиксировали на табло «Альянц-Арены» счет 1:1.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4169988.shtml,Лига чемпионов. «Атлетико» обыграл «Милан» и вышел в четвертьфинал,"«Милан» долго сопротивлялся, но «Атлетико» в ответной игре был сильнее, подтверждением чему стали четыре забитых в ворота Аббьяти мяча."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4169805.shtml,Лига чемпионов. Марио Гётце и Франк Рибери сыграют с «Арсеналом» с первых минут,Стали известны составы «Баварии» и «Арсенала» на ответный матч 1/8 финала Лиги чемпионов.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4169643.shtml,Лига чемпионов. Херардо Мартино: «Неймар и Месси отлично сочетаются друг с другом»,"Наставник «Барселоны» Херардо Мартино намекнул, что в ответном матче 1/8 финала Лиги чемпионов с «Манчестер Сити» на поле выйдут оба звездных форварда команды."
https://www.eurosport.ru/football/champions-league/,https://video.eurosport.ru/football/video_vid318949.shtml,Video Eurosport, : 
https://www.eurosport.ru/football/champions-league/,https://video.eurosport.ru/football/eurogoals/2012-2013/video_vid318941.shtml,Video Eurosport, : 
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4168550.shtml,Лига чемпионов. Арсен Венгер: «Нам нужен быстрый гол»,"Наставник «Арсенала» Арсен Венгер считает, что у его команды есть шанс пройти «Баварию», а в достижении цели сильно поможет агрессивное начало матча. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4168523.shtml,Лига чемпионов. Киран Гиббс не сыграет против «Баварии»,Новость предоставлена нашими партнерами FC-Arsenal.com.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4161254.shtml,Лига чемпионов. Арсен Венгер: «В противостоянии «Зенита» с «Боруссией» все уже ясно»,"Наставник «Арсенала» и блогер Eurosport Арсен Венгер пришел к выводу, что во многих парах 1/8 финала Лиги чемпионов исход борьбы уже предрешен."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4155846.shtml,Лига чемпионов. Мануэль Пеллегрини дисквалифицирован на два матча за критику судей,Новость предоставлена нашими партнерами РИА «Новости»
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4154094.shtml,Лига чемпионов. Фанат попросил Дэвида Мойеса на выход,"В свете последних выступлений «Ман Юнайтед» фанат клуба, не слишком веря в полезность обсуждения работы Дэвида Мойеса в СМИ, решил действовать самостоятельно."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153765.shtml,Лига чемпионов. Роберто Манчини: «После матча Моуринью предложил мне поужинать»,"Дележ очков в первой встрече 1/8 финала Лиги чемпионов пошел на пользу и «Галатасараю», и «Челси», уверен наставник турецкого коллектива Роберто Манчини."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153749.shtml,"Лига чемпионов. Жозе Моуринью: «Это Турция, это «Галатасарай». Нам грех жаловаться»",Главный тренер «Челси» Жозе Моуринью рад гостевой ничьей в матче 1/8 финала Лиги чемпионов с «Галатасараем» и верит в домашние стены перед ответной встречей.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153729.shtml,"Лига чемпионов. Криштиану Роналду: «Думаю, мы решили вопрос с выходом в следующий раунд»","Форвард «Реала» Криштиану Роналду уверен, что на ответный матч с «Шальке» после разгрома соперника в первой встрече можно не обращать внимание."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153726.shtml,Лига чемпионов. Йенс Келлер: «Нам нужно учиться играть на таком уровне»,Рулевой «Шальке» Йенс Келлер поле катастрофических 1:6 против «Реала» посетовал на упущенный в первом тайме верный голевой момент.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153716.shtml,Лига чемпионов. Карло Анчелотти: «В футболе иногда случаются странные вещи»,"По словам главного тренера мадридского «Реала» Карло Анчелотти, в матче Лиги чемпионов в Гельзенкирхене все происходило по сценарию его команды."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153709.shtml,Лига чемпионов. Икер Касильяс достиг рекордной сухой серии,Вратарь мадридского «Реала» Икер Касильяс установил рекорд Испании по продолжительности серии без пропущенных голов во всех турнирах.
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153653.shtml,Ума «Галата». Почему Манчини должен скорее покинуть Турцию,«Галатасарай» смог лишить «Челси» победы в первом матче 1/8 финала Лиги чемпионов и сделал это вопреки всей работе Роберто Манчини.  .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153554.shtml,Лига чемпионов. «Реал» разгромил «Шальке» в Гельзенкирхене,"В первом матче 1/8 финала мадридский «Реал» не встретил сопротивления со стороны «Шальке». Бензема, Бэйл и Роналду забили по два мяча."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153538.shtml,Лига чемпионов. «Галатасарай» и «Челси» обменялись голами,В первом матче 1/8 финала Лиги чемпионов «Галатасарай» на своем поле не сдался на милость лондонского «Челси» – 1:1. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153457.shtml,Лига чемпионов. Быстрый гол Торреса и разгром «Шальке» «Реалом» в формате Vine,Голы игрового дня в качестве лучшей иллюстрации к матчам «Галатасарай» – «Челси» и «Шальке» – «Реал». .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153622.shtml,Приезжайте на экскурсию. «Реал» прошелся по «Шальке»,Мадридский «Реал» убил интригу перед ответным матчем с «Шальке» в споре за выход в четвертьфинал Лиги чемпионов. .
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4153167.shtml,Лиги чемпионов. Врачи «Боруссии» осмотрели травмированных болельщиков  ,"Клубный врач дортмундской «Боруссии» Маркус Браун провел минувшую ночь за осмотром болельщиков «шмелей», побитых во время выезда в Санкт-Петербург."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4152567.shtml,Лига чемпионов. «Шальке» – «Реал»: перед матчем,"В рамках первого матча 1/8 финала Лиги чемпионов «Шальке» приложит все усилия, чтобы сохранить интригу в противостоянии с «Реалом» до ответного поединка. ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4152587.shtml,Лига чемпионов. Латиноамериканское ТВ внесло в заявку «Барселоны» порнозвезду,"По мнению латиноамериканских телевизионщиков, против «Сити» в атаке «Барселоны» должна была сыграть порнозвезда Алексис Тексас, а не форвард Алексис Санчес."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4152489.shtml,Лига чемпионов. «Галатасарай» – «Челси»: перед матчем,"«Галатасарай», во второй раз в своей истории пробившийся в плей-офф Лиги чемпионов, на «Тюрк Телеком» будет мотать нервы Жозе Моуринью и его «Челси». ."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4152495.shtml,Лига чемпионов. Николас Ломбертс: «Ничего страшного в задержке зарплаты нет»,"После поражения от «Боруссии» защитник «Зенита» Николас Ломбертс не стал опровергать информацию, согласно которой он и его партнеры остаются без зарплаты некоторое время."
https://www.eurosport.ru/football/champions-league/,https://www.eurosport.ru/football/champions-league/2013-2014/story_sto4152474.shtml,Лига чемпионов. Генрих Мхитарян: «Зенит» не был откровенно слаб»,Хавбек дортмундской «Боруссии» Генрих Мхитарян не считает гостевую победу над «Зенитом» с разницей в два мяча гарантией выхода в следующий раунд плей-офф.
